,Compound,Negative,Neutral,Positive,Tweet Date,Tweet Text,Tweets Ago,User
395,0.6486,0.0,0.773,0.227,Mon Jul 30 18:04:40 +0000 2018,@ABC Thank you @nytimes for being the voice of reason. Dealing with the likes of @realDonaldTrump can be extremely… https://t.co/ZOeDNuOpu5,4,@nytimes
396,-0.8834,0.424,0.576,0.0,Mon Jul 30 18:04:40 +0000 2018,"RT @Paulalovestruth: @washingtonpost @nytimes The day after @Comey was fired. Sick.

Conspiracy in #CoupDetat against @realDonaldTrump http…",5,@nytimes
397,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:38 +0000 2018,"RT @nytimes: More than three million students who graduated in 2018 took surveys with the ACT, the SAT or the PSAT. In filling out those su…",6,@nytimes
398,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:34 +0000 2018,"RT @nytimes: More than three million students who graduated in 2018 took surveys with the ACT, the SAT or the PSAT. In filling out those su…",7,@nytimes
399,-0.25,0.134,0.772,0.093,Mon Jul 30 18:04:34 +0000 2018,RT @Paulalovestruth: @washingtonpost Why dont you asswipes try telling the sick truth that you at @nytimes conspire with the DC Democrats.…,8,@nytimes
400,0.2558,0.122,0.683,0.195,Mon Jul 30 18:04:33 +0000 2018,RT @BetteMidler: A TRAITOR &amp; RUSSIAN PUPPET DETERMINED TO BRING HIS OWN COUNTRY DOWN!  G.O.P. Faces Another Midterm Threat as Trump Plays t…,9,@nytimes
401,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:32 +0000 2018,@D1sambiguation @Thedarkamerica @don_prusha @BevanBell @BPurser0793 @gpvernon @Captameri480 @jb_ertw… https://t.co/mRb3TMjZaN,10,@nytimes
402,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:30 +0000 2018,"RT @nytimes: Documents filed by Robert Mueller last month showed that Alan Friedman, an Italian media celebrity, worked closely with Paul M…",11,@nytimes
403,0.4019,0.084,0.728,0.188,Mon Jul 30 18:04:29 +0000 2018,"RT @nytimes: For the second time in three days, Pope Francis accepted the resignation of a powerful prelate — this time, an Australian arch…",12,@nytimes
404,-0.4939,0.21,0.714,0.076,Mon Jul 30 18:04:27 +0000 2018,"RT @SecretaryCarson: The #affordablehousingcrisis needs to be addressed at EVERY level of gov.  Sadly, the @nytimes missed an important opp…",13,@nytimes
405,-0.6072,0.248,0.752,0.0,Mon Jul 30 18:04:26 +0000 2018,"@nytimes Wait...94% white? 

So who does their shitty jobs that Americans won't do?",14,@nytimes
406,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:21 +0000 2018,"RT @cliffordlevy: @nytimes @realDonaldTrump Just as an aside:
I spent 5 years as an @nytimes correspondent in Russia.
The phrase “enemy of…",15,@nytimes
407,-0.25,0.111,0.889,0.0,Mon Jul 30 18:04:19 +0000 2018,"RT @CrisisGroup: #Israel is facing its own internal contradiction about #Gaza policy, says @NathanThrall to @nytimes 
https://t.co/ecCw2qnE…",16,@nytimes
408,-0.7783,0.362,0.638,0.0,Mon Jul 30 18:04:19 +0000 2018,RT @KrisParonto: Stupid is as stupid does 🤷🏻‍♂️🤦🏻‍♂️ ... @DNC @CNN @MSNBC @nytimes https://t.co/7R7G7ZOnGz,17,@nytimes
409,0.5574,0.0,0.82,0.18,Mon Jul 30 18:04:19 +0000 2018,"RT @novapbs: You could improve your metabolic health by eating your meals in a daily 8-10 hour window, a growing body of research shows. vi…",18,@nytimes
410,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:18 +0000 2018,@Thom_Hartmann @nytimes Impeach Pence first.,19,@nytimes
411,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:17 +0000 2018,"RT @nikkiusher: Just confirming that this is the first time that @nytimes has used the word ""hellscape"" on the homepage (in this case, to d…",20,@nytimes
412,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:16 +0000 2018,@PatriotNotPol @nytimes Exactly!!!,21,@nytimes
413,-0.3818,0.157,0.843,0.0,Mon Jul 30 18:04:14 +0000 2018,Via @NYTimes📌 Links in #7Eleven’s Chain Threaten to Snap as Store Owners Resist Contract https://t.co/DgquqFXIb5,22,@nytimes
414,0.3818,0.0,0.776,0.224,Mon Jul 30 18:04:11 +0000 2018,@nytimes Is this a way to promote sales of American beer?,23,@nytimes
415,0.2558,0.122,0.683,0.195,Mon Jul 30 18:04:09 +0000 2018,RT @BetteMidler: A TRAITOR &amp; RUSSIAN PUPPET DETERMINED TO BRING HIS OWN COUNTRY DOWN!  G.O.P. Faces Another Midterm Threat as Trump Plays t…,24,@nytimes
416,0.4404,0.0,0.58,0.42,Mon Jul 30 18:04:06 +0000 2018,@Dd3262Donna @nytimes Hmmm Good Question.,25,@nytimes
417,0.4019,0.084,0.728,0.188,Mon Jul 30 18:04:06 +0000 2018,"RT @nytimes: For the second time in three days, Pope Francis accepted the resignation of a powerful prelate — this time, an Australian arch…",26,@nytimes
418,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:05 +0000 2018,"RT @cliffordlevy: @nytimes @realDonaldTrump Just as an aside:
I spent 5 years as an @nytimes correspondent in Russia.
The phrase “enemy of…",27,@nytimes
419,0.4588,0.0,0.85,0.15,Mon Jul 30 18:04:05 +0000 2018,RT @JoseOVazquez1: @crimsonfaith88 @bridge3675 @nytimes @realDonaldTrump Another one who cares not about facts. Including the one that says…,28,@nytimes
420,0.0,0.097,0.805,0.097,Mon Jul 30 18:04:04 +0000 2018,RT @nytimes: New Zealand joins the Philippines as the only 2 countries in the world with legislation granting victims of domestic violence…,29,@nytimes
421,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:03 +0000 2018,"@Thom_Hartmann @Aszneth @nytimes He's going down to ,with TRAITORS r paul,mcconnell.",30,@nytimes
422,0.5707,0.0,0.448,0.552,Mon Jul 30 18:04:03 +0000 2018,@Alisha__g @nytimes Congrats! 👏👍💪,31,@nytimes
423,-0.7579,0.277,0.723,0.0,Mon Jul 30 18:04:00 +0000 2018,"RT @sarahwollaston: “Britain is teetering on the edge, on the verge of making catastrophic, irreversibly damaging mistakes” insightful piec…",32,@nytimes
424,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:00 +0000 2018,"RT @rcallimachi: The White House requested an off-the-record meeting with the @nytimes publisher, meaning that we couldn’t storify @realDon…",33,@nytimes
425,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:53 +0000 2018,RT @jacoli44: #30Jul 9:54 am Protesta de #enfermeros en Hospital Central #Valencia #Carabobo #Venezuela #crisishumanitaria #ONG @rafaellaca…,34,@nytimes
426,0.4019,0.0,0.891,0.109,Mon Jul 30 18:03:53 +0000 2018,RT @nytimes: How the largest lobbyist for the pharmaceutical industry in the U.S. is using “dark money” to support an advocacy group’s effo…,35,@nytimes
427,-0.8834,0.424,0.576,0.0,Mon Jul 30 18:03:48 +0000 2018,"RT @Paulalovestruth: @washingtonpost @nytimes The day after @Comey was fired. Sick.

Conspiracy in #CoupDetat against @realDonaldTrump http…",36,@nytimes
428,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:47 +0000 2018,RT @womensmediacntr: More Women Deserve Statues in New York. Here Are 10. https://t.co/1SIBP0vNWK via @nytimes,37,@nytimes
429,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:44 +0000 2018,RT @TheRebelTV: Get the other side of the story from https://t.co/LZKy9lhYkc! We are indeed 100% crowdfunded by viewers all over the world!…,38,@nytimes
430,-0.34,0.167,0.735,0.098,Mon Jul 30 18:03:43 +0000 2018,What GOP? It's fractured: G.O.P. Faces Another Midterm Threat as @realDonaldTrump Plays the Shutdown Card - @nytimes https://t.co/Pri0Jkahbk,39,@nytimes
431,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:43 +0000 2018,"RT @billyjoel: “I thought I was going to make a living, and it turned out, I got a hundred shows at Madison Square Garden, Kennedy [Center]…",40,@nytimes
432,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:39 +0000 2018,RT @MamaRose2017: @BearmanShannon @AllanMargolin @DLeonhardt @nytimes @ScarletAvengers @ohiomail @putinsclown @progressivepush @jimmacpam @…,41,@nytimes
433,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:39 +0000 2018,"@nytimes That moment when you suddenly realize, all they need to do is legalize crack...",42,@nytimes
434,-0.25,0.134,0.772,0.093,Mon Jul 30 18:03:39 +0000 2018,RT @Paulalovestruth: @washingtonpost Why dont you asswipes try telling the sick truth that you at @nytimes conspire with the DC Democrats.…,43,@nytimes
435,0.0516,0.124,0.744,0.132,Mon Jul 30 18:03:32 +0000 2018,“But the gaps in care that frustrate well-off families over the summer are a constant in the lives of lower-income… https://t.co/br3t3Aqi5a,44,@nytimes
436,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:31 +0000 2018,"EL MILLONARIO POBRE de RD

@DaniloMedina El @GobiernoRD tiene que exigir y ordenar a las #ARS
( #ASEGURASDESALUD )… https://t.co/oMn2GIo1pU",45,@nytimes
437,-0.782,0.433,0.567,0.0,Mon Jul 30 18:03:30 +0000 2018,@newsbusters @nytimes And fake news isn’t getting people hurt? Double standards?,46,@nytimes
438,-0.34,0.195,0.69,0.115,Mon Jul 30 18:03:28 +0000 2018,G.O.P. Faces Another Midterm Threat as Trump Plays the Shutdown Card via @nytimes https://t.co/u1IBiBafoG,47,@nytimes
439,-0.8176,0.306,0.694,0.0,Mon Jul 30 18:03:27 +0000 2018,RT @acslaw: Bush Claimed Power to Override a Torture Ban. What Did Brett Kavanaugh Think About That? via @nytimes https://t.co/RD1F3tN7mf,48,@nytimes
440,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:27 +0000 2018,RT @jacoli44: #30Jul 9:54 am Protesta de #enfermeros en Hospital Central #Valencia #Carabobo #Venezuela #crisishumanitaria #ONG @rafaellaca…,49,@nytimes
441,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:27 +0000 2018,RT @TheRebelTV: Get the other side of the story from https://t.co/LZKy9lhYkc! We are indeed 100% crowdfunded by viewers all over the world!…,50,@nytimes
442,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:27 +0000 2018,"RT @nytimes: ""It was impossible to do the work. It was hell,"" said a man in an Algerian town that recorded 124 degrees Fahrenheit a few wee…",51,@nytimes
443,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:25 +0000 2018,"RT @YaleLawSch: Associate Professor Issa Kohler-Hausmann's new book ""Misdemeanorland,"" is reviewed in the @nytimes. https://t.co/XtnHQ50j2m",52,@nytimes
444,0.2558,0.122,0.683,0.195,Mon Jul 30 18:03:23 +0000 2018,RT @BetteMidler: A TRAITOR &amp; RUSSIAN PUPPET DETERMINED TO BRING HIS OWN COUNTRY DOWN!  G.O.P. Faces Another Midterm Threat as Trump Plays t…,53,@nytimes
445,0.4019,0.0,0.844,0.156,Mon Jul 30 18:03:23 +0000 2018,RT @nytimes: Want to feel old? Tom Cruise has played Ethan Hunt in the “Mission: Impossible” movie series for 22 years. https://t.co/D5YmYP…,54,@nytimes
446,-0.6739,0.165,0.835,0.0,Mon Jul 30 18:03:19 +0000 2018,"RT @jayrosen_nyu: As you know, @nytimes quit on the public editor position. Part of the reason: social media could take over the WTF functi…",55,@nytimes
447,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:19 +0000 2018,RT @womensmediacntr: More Women Deserve Statues in New York. Here Are 10. https://t.co/1SIBP0vNWK via @nytimes,56,@nytimes
448,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:18 +0000 2018,"RT @nytimes: In Okinawa, Japan, a place where the average life expectancy for women is around 90, people form a kind of social network call…",57,@nytimes
449,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:17 +0000 2018,#30Jul 9:54 am Protesta de #enfermeros en Hospital Central #Valencia #Carabobo #Venezuela #crisishumanitaria #ONG… https://t.co/tce3GzemvX,58,@nytimes
450,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:16 +0000 2018,RT @JcpLq2: @EehHorn @krelifa @AleGomezFabio @caleidoscopio71 @Ttaeyeon39 @teresaw37858022 @realDonaldTrump @AMDTY39 @guoda309 @taengstagra…,59,@nytimes
451,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:16 +0000 2018,"@ryszard_lorys @TymekChojecki @MikeTyson @Fundacja_PFN @pisorgpl @nytimes W niecałe 1,5 min facet znany nawet najgł… https://t.co/UZbbJt2yZn",60,@nytimes
452,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:14 +0000 2018,"RT @JewhadiTM: .@NYTimes Makes Reportedly False Claim About Israel's Founder, Refuses To Offer Retraction 

The claim reinforces the Times'…",61,@nytimes
453,-0.7269,0.243,0.757,0.0,Mon Jul 30 18:03:13 +0000 2018,"RT @YoeeBaby: There is a lot of research happening around poverty, toxic stress and the affect's on a child's development. Early Head Start…",62,@nytimes
454,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:12 +0000 2018,@nytimes  https://t.co/I69KqcuqjQ,63,@nytimes
455,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:12 +0000 2018,"RT @nytimes: With their eyes on jobs and revenue, small countries and territories, such as Bermuda, Malta and Gibraltar, are racing to beco…",64,@nytimes
456,-0.8143,0.335,0.586,0.079,Mon Jul 30 18:03:10 +0000 2018,"RT @_ImperatorRex_: TANTRUM TIME @nytimes 

It's nauseating to watch these frauds, the key group responsible for whipping up the hysteria a…",65,@nytimes
457,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:09 +0000 2018,"RT @instagram: “It’s [Instagram] a place where I can go for much-needed reminders that, despite what mainstream media might suggest, my kin…",66,@nytimes
458,-0.4404,0.146,0.854,0.0,Mon Jul 30 18:03:09 +0000 2018,"RT @PhilMcCrackin44: Shamefully, the MSM has morphed into nothing more than a group of Left-Wing Political Activists.

Objective journalism…",67,@nytimes
459,-0.6705,0.234,0.766,0.0,Mon Jul 30 18:03:08 +0000 2018,"RT @nytimes: An Australian woman has filed a lawsuit against Cricket Australia, saying she was fired for her abortion-rights tweets https:/…",68,@nytimes
460,-0.3818,0.148,0.852,0.0,Mon Jul 30 18:03:06 +0000 2018,@KrisParonto @kaitlancollins @CNN And today we learn @nytimes is now a lobbyist group tasked with blocking Kavannaugh,69,@nytimes
461,0.0,0.09,0.82,0.09,Mon Jul 30 18:03:05 +0000 2018,"RT @RealJamesWoods: Yeah, all those #Antifa thugs hiding behind masks and throwing urine bottles at police are doing it because some @nytim…",70,@nytimes
462,-0.6739,0.165,0.835,0.0,Mon Jul 30 18:03:05 +0000 2018,"RT @jayrosen_nyu: As you know, @nytimes quit on the public editor position. Part of the reason: social media could take over the WTF functi…",71,@nytimes
463,-0.7579,0.277,0.723,0.0,Mon Jul 30 18:03:00 +0000 2018,"RT @sarahwollaston: “Britain is teetering on the edge, on the verge of making catastrophic, irreversibly damaging mistakes” insightful piec…",72,@nytimes
464,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:59 +0000 2018,Do as I say Not as I do. We need to Cashin Cuomo ! Editorial: Mr. Cuomo parses ethics https://t.co/r8hQkUqnee via… https://t.co/rnQc4Uz2SG,73,@nytimes
465,0.4019,0.0,0.828,0.172,Mon Jul 30 18:02:59 +0000 2018,@chenausky1776 @ChrisPaigow @MarkReinoso @RealJamesWoods @Patrici15767099 @nytimes Chinese are way too smart to wan… https://t.co/nyj4A6MKiV,74,@nytimes
466,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:59 +0000 2018,@EehHorn @krelifa @AleGomezFabio @caleidoscopio71 @Ttaeyeon39 @teresaw37858022 @realDonaldTrump @AMDTY39 @guoda309… https://t.co/s8ePXotmjx,75,@nytimes
467,-0.3818,0.221,0.698,0.081,Mon Jul 30 18:02:55 +0000 2018,RT @nytimes: Cardinal McCarrick’s resignation comes as Pope Francis faces increased pressure to show he is serious about cracking down on b…,76,@nytimes
468,0.4019,0.0,0.769,0.231,Mon Jul 30 18:02:53 +0000 2018,"An interesting idea for a story, via @nytimes + @natashanyt. #HigherEd https://t.co/CxsPGNMdHd",77,@nytimes
469,-0.8834,0.424,0.576,0.0,Mon Jul 30 18:02:52 +0000 2018,"RT @Paulalovestruth: @washingtonpost @nytimes The day after @Comey was fired. Sick.

Conspiracy in #CoupDetat against @realDonaldTrump http…",78,@nytimes
470,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:52 +0000 2018,"RT @nytimes: With their eyes on jobs and revenue, small countries and territories, such as Bermuda, Malta and Gibraltar, are racing to beco…",79,@nytimes
471,0.3612,0.0,0.894,0.106,Mon Jul 30 18:02:50 +0000 2018,RT @AntiBDSApp: Israel’s official app is promoting comments that say Ahed Tamimi was “inciting terrorism” and that “8 months [in prison] is…,80,@nytimes
472,0.7326,0.095,0.621,0.284,Mon Jul 30 18:02:50 +0000 2018,"RT @DaveBautista: @CMPunk Man!! People change!! Win a few world wrestling titles,write a hit marvel comic series, fight in the ufc,and marr…",81,@nytimes
473,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:49 +0000 2018,#30Jul 9:54 am Protesta de #enfermeros en Hospital Central #Valencia #Carabobo #Venezuela #crisishumanitaria #ONG… https://t.co/I1HB57NAmC,82,@nytimes
474,0.5129,0.0,0.807,0.193,Mon Jul 30 18:02:48 +0000 2018,@markknoller @POTUS Mr Knoller.  Thank you. The only “Journalist” I have not blocked. You give the facts and hold o… https://t.co/lIS4Sdu3Y4,83,@nytimes
475,-0.5574,0.175,0.825,0.0,Mon Jul 30 18:02:48 +0000 2018,RT @minkcave: Me in the @nytimes: Woman Says She Was Fired by Cricket Australia for Abortion-Rights Tweets https://t.co/b3b7MZ0Kw9,84,@nytimes
476,-0.25,0.134,0.772,0.093,Mon Jul 30 18:02:46 +0000 2018,RT @Paulalovestruth: @washingtonpost Why dont you asswipes try telling the sick truth that you at @nytimes conspire with the DC Democrats.…,85,@nytimes
477,-0.2382,0.109,0.819,0.072,Mon Jul 30 18:02:42 +0000 2018,"RT @krsratan: Is this just a lollipop given to men, @Manekagandhibjp stated many times to help men but no result #StandUp4Men, it's govt re…",86,@nytimes
478,-0.9001,0.395,0.539,0.066,Mon Jul 30 18:02:42 +0000 2018,"RT @_ImperatorRex_: @nytimes Cry me a river, you #fakenews frauds. You have lied 24/7 since Day 1, creating hatred and division.

Not to me…",87,@nytimes
479,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:41 +0000 2018,"RT @cliffordlevy: @nytimes @realDonaldTrump Just as an aside:
I spent 5 years as an @nytimes correspondent in Russia.
The phrase “enemy of…",88,@nytimes
480,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:34 +0000 2018,"RT @peterdaou: Children are in cages, kidnapped from their mothers, but the @nytimes thinks we need another Maggie Haberman piece about how…",89,@nytimes
481,0.9512,0.0,0.544,0.456,Mon Jul 30 18:02:31 +0000 2018,RT @nytimes: A largely invisible but very important reason that health care is costing more in the United States than in other rich countri…,90,@nytimes
482,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:31 +0000 2018,"RT @cliffordlevy: @nytimes @realDonaldTrump Just as an aside:
I spent 5 years as an @nytimes correspondent in Russia.
The phrase “enemy of…",91,@nytimes
483,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:31 +0000 2018,"RT @nytimes: More than three million students who graduated in 2018 took surveys with the ACT, the SAT or the PSAT. In filling out those su…",92,@nytimes
484,-0.802,0.231,0.769,0.0,Mon Jul 30 18:02:29 +0000 2018,"RT @nytimes: Her dead calf resting on her nose, an orca whale has swum in mourning for more than 3 days in the Pacific Northwest.

""I think…",93,@nytimes
485,-0.296,0.099,0.901,0.0,Mon Jul 30 18:02:26 +0000 2018,RT @NYTimesPR: .@dickstevenson returns to the Washington Bureau @nytimes after an extended European tour and a stop in New York where he’ll…,94,@nytimes
486,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:25 +0000 2018,"RT @NMAAHC: Our ""Represent: Hip Hop Photography"" exhibition pairs images from our Eyejammie Collection with historical photos and other rel…",95,@nytimes
487,0.3612,0.0,0.894,0.106,Mon Jul 30 18:02:25 +0000 2018,RT @AntiBDSApp: Israel’s official app is promoting comments that say Ahed Tamimi was “inciting terrorism” and that “8 months [in prison] is…,96,@nytimes
488,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:22 +0000 2018,"RT @nytimes: With their eyes on jobs and revenue, small countries and territories, such as Bermuda, Malta and Gibraltar, are racing to beco…",97,@nytimes
489,-0.6908,0.235,0.684,0.081,Mon Jul 30 18:02:21 +0000 2018,RT @nytimes: A region that is already home to some of the world’s poorest and hungriest people could face greater misery if nothing is done…,98,@nytimes
490,0.296,0.136,0.644,0.22,Mon Jul 30 18:02:21 +0000 2018,"RT @smitabarooah: Dear @nytimes ,touched to see your concern for the illegal immigrants flooding my state/country. Kindly arrange for them…",99,@nytimes
491,0.0,0.0,1.0,0.0,Mon Jul 30 18:02:18 +0000 2018,@meetdspartan @nytimes Absolutely.... The US will the next Thermopylae.....,100,@nytimes
